step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s1_stopped,s1_accumulated_waiting_time,s1_average_speed,s1_average_acceleration,s2_stopped,s2_accumulated_waiting_time,s2_average_speed,s2_average_acceleration,s3_stopped,s3_accumulated_waiting_time,s3_average_speed,s3_average_acceleration,s4_stopped,s4_accumulated_waiting_time,s4_average_speed,s4_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
55.0,34,10,80.0,56.111733181161874,2.3529411764705883,6.027068886840759,-0.3050193237166874,1.6503450935635846,97313.3694427996,912.9138637654415,31039.071368025012,0.12745181560266836,0.18894596384661624,0.06890159984026457,1,33.0,0.44453754726975964,-0.2581047643866969,6,31.0,0.44453754726975964,-0.2581047643866969,2,9.0,0.44453754726975964,-0.2581047643866969,1,11.0,0.44453754726975964,-0.2581047643866969,10,84.0,26.6574784271395
60.0,36,15,142.0,-4.897910899726559,3.9444444444444446,4.1650857975953555,-0.27581523678908015,-0.13605308054795978,78684.35876107731,697.1616548500893,25097.81957460322,0.1602153599812026,0.20969733198377238,0.1018243604105985,3,43.0,0.2733693811010312,-0.20560846558512605,8,65.0,0.2733693811010312,-0.20560846558512605,3,22.0,0.2733693811010312,-0.20560846558512605,1,16.0,0.2733693811010312,-0.20560846558512605,15,146.0,-17.689036610058196
65.0,40,19,215.0,59.63643509309654,5.375,4.236221620368903,-0.05642847700121952,1.4909108773274138,106092.74306811937,845.9983789014357,33839.935156057436,0.16157671763848327,0.22921936478103608,0.12767001581504797,6,69.0,0.4944257546112757,-0.14158005580436042,10,113.0,0.4944257546112757,-0.14158005580436042,3,37.0,0.4944257546112757,-0.14158005580436042,0,0.0,0.4944257546112757,-0.14158005580436042,19,219.0,-13.077787921443647
70.0,43,23,322.0,-27.270292023598717,7.488372093023256,3.2754794054669363,-0.32453137339099725,-0.6341928377581099,98329.96517705609,729.4027808319256,31364.31957577281,0.18702439372043153,0.25494698451867875,0.15446412370838639,8,105.0,0.32822352101777497,-0.665893921966716,12,169.0,0.32822352101777497,-0.665893921966716,3,52.0,0.32822352101777497,-0.665893921966716,0,0.0,0.32822352101777497,-0.665893921966716,23,326.0,-27.257209781380205
75.0,41,24,344.0,-1.142656956459792,8.390243902439025,1.9952517343455052,-0.2143485277437215,-0.027869681864872844,100732.80226083049,783.6783068611093,32130.810581305486,0.16932958518800192,0.2489422521520047,0.16248560901080122,7,125.0,0.16763261392727918,-0.5085449704459566,14,237.0,0.16763261392727918,-0.5085449704459566,1,40.0,0.16763261392727918,-0.5085449704459566,2,8.0,0.16763261392727918,-0.5085449704459566,24,410.0,-32.15479772604987
80.0,43,22,421.0,179.80790142823864,9.790697674418604,3.1966904260763616,0.4185891513517071,4.181579102982295,141365.13097858138,1048.6174160531561,45090.54889028572,0.19766917096727185,0.25208683002335747,0.1506196204440592,6,120.0,0.29091542435318934,0.6218296587641234,14,307.0,0.29091542435318934,0.6218296587641234,2,12.0,0.29091542435318934,0.6218296587641234,0,11.0,0.29091542435318934,0.6218296587641234,22,450.0,156.41192493899308
85.0,44,16,302.0,66.56346090448555,6.863636363636363,4.270897290984116,0.011895267256325342,1.5128059296473984,112890.0897499299,818.3632977040726,36007.9850989792,0.21787442962308046,0.2531206288160106,0.10832083239334374,5,123.0,0.3883286401172199,-0.21482574793583437,9,331.0,0.3883286401172199,-0.21482574793583437,2,17.0,0.3883286401172199,-0.21482574793583437,0,2.0,0.3883286401172199,-0.21482574793583437,16,473.0,46.10778813100453
90.0,46,13,127.0,109.74553566277744,2.760869565217391,4.504133128395723,0.09553807681541511,2.3857725144082056,129023.50681834781,894.6490885020297,41153.85807109336,0.2173811497630259,0.24546751531330657,0.08846514576234628,3,129.0,0.29671224179991107,-0.21524447053606077,5,296.0,0.29671224179991107,-0.21524447053606077,2,16.0,0.29671224179991107,-0.21524447053606077,3,12.0,0.29671224179991107,-0.21524447053606077,13,453.0,3.48793811322032
95.0,44,20,214.0,81.64504887614227,4.863636363636363,4.566059158080654,0.023285310707858574,1.8555692926395984,126146.04833611827,914.4556138199079,40236.04700807594,0.21683492912389402,0.22061222512490353,0.13357855580390737,5,126.0,0.17546452008229027,-0.0748837129665602,7,255.0,0.17546452008229027,-0.0748837129665602,4,19.0,0.17546452008229027,-0.0748837129665602,4,30.0,0.17546452008229027,-0.0748837129665602,20,430.0,21.766748672430605
100.0,43,22,307.0,40.10382644150179,7.1395348837209305,4.234301579995457,-0.08337304040840048,0.932647126546553,108026.2255516848,801.3218784301883,34456.84077249811,0.22138017559076206,0.22671484811853967,0.14871415269429286,6,156.0,0.20169918692797154,-0.18880278366365705,7,268.0,0.20169918692797154,-0.18880278366365705,3,25.0,0.20169918692797154,-0.18880278366365705,6,57.0,0.20169918692797154,-0.18880278366365705,22,506.0,-17.718313266273533
