step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s1_stopped,s1_accumulated_waiting_time,s1_average_speed,s1_average_acceleration,s2_stopped,s2_accumulated_waiting_time,s2_average_speed,s2_average_acceleration,s3_stopped,s3_accumulated_waiting_time,s3_average_speed,s3_average_acceleration,s4_stopped,s4_accumulated_waiting_time,s4_average_speed,s4_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
515.0,69,39,2090.0,102.54371875922807,30.28985507246377,2.849128796226568,0.08179773480436256,1.486140851583015,184958.00308704388,855.0119005485394,58995.82113784916,0.31657555183699987,0.3820900198517039,0.2598786673555998,10,1115.0,0.19724340674782026,0.10244557641692151,15,2198.0,0.19724340674782026,0.10244557641692151,8,113.0,0.19724340674782026,0.10244557641692151,6,120.0,0.19724340674782026,0.10244557641692151,39,3546.0,85.76503050282116
520.0,67,41,2223.0,104.57939688252765,33.17910447761194,2.883902809676956,0.07977446322625206,1.560886520634741,177212.68444721046,843.6605811995671,56525.25894037094,0.2946656998308385,0.3540611362553065,0.26970654809706474,15,1183.0,0.11236576813019329,0.04187940217848572,14,2168.0,0.11236576813019329,0.04187940217848572,6,124.0,0.11236576813019329,0.04187940217848572,6,150.0,0.11236576813019329,0.04187940217848572,41,3625.0,64.58460952936142
525.0,64,37,2146.0,57.62612479091562,33.53125,2.389500788259559,-0.028283449763348956,0.9004081998580568,167153.18746969616,833.0739564187645,53316.73321080088,0.2755261379519505,0.3425092723965714,0.2439961342185385,12,1191.0,0.10378698471777976,-0.1826778072687831,11,2042.0,0.10378698471777976,-0.1826778072687831,8,91.0,0.10378698471777976,-0.1826778072687831,6,180.0,0.10378698471777976,-0.1826778072687831,37,3504.0,12.820911377200524
530.0,62,30,1908.0,215.05987558743348,30.774193548387096,3.229507603794598,0.3033910649002189,3.4687076707650566,192910.69757156612,992.4495009223041,61531.869057182856,0.27622429104253726,0.35653138601953177,0.20038192088867027,9,1198.0,0.25418853863243646,0.32568959976252543,12,2081.0,0.25418853863243646,0.32568959976252543,6,108.0,0.25418853863243646,0.32568959976252543,3,181.0,0.25418853863243646,0.32568959976252543,30,3568.0,144.74788961868558
535.0,61,29,1873.0,123.3994757859848,30.704918032786885,3.8555322429187893,0.024185731926611408,2.022942225999751,168374.570017585,880.4220191865276,53705.743170378184,0.29685677592183507,0.3588377242119815,0.19664985901296003,10,1227.0,0.3508098561376632,0.012794944007426395,16,2151.0,0.3508098561376632,0.012794944007426395,1,81.0,0.3508098561376632,0.012794944007426395,2,47.0,0.3508098561376632,0.012794944007426395,29,3506.0,70.28804679245985
540.0,60,33,1992.0,72.98575823076509,33.2,2.8466741037330974,-0.060305554218765364,1.2164293038460847,160208.66337687487,851.6901853727435,51101.41112236462,0.31748565194293826,0.3612020241761818,0.22382391773746968,10,1250.0,0.24700888815497257,-0.11828831710883178,19,2241.0,0.24700888815497257,-0.11828831710883178,2,51.0,0.24700888815497257,-0.11828831710883178,2,33.0,0.24700888815497257,-0.11828831710883178,33,3575.0,41.051766784126215
545.0,59,37,2143.0,45.5226130844508,36.32203389830509,2.2988243501331613,-0.031433656693602895,0.7715697132957762,148181.47926437322,801.1116170410096,47265.585405419566,0.3128230883776934,0.3623107601648357,0.2534369323216469,12,1303.0,0.18277159579117286,-0.13967567383315946,22,2345.0,0.18277159579117286,-0.13967567383315946,1,46.0,0.18277159579117286,-0.13967567383315946,2,37.0,0.18277159579117286,-0.13967567383315946,37,3731.0,-3.139616282459812
550.0,57,43,2350.0,9.032155060534997,41.228070175438596,1.6342577747797697,-0.10832925792439456,0.15845886071114035,143368.2405920144,802.2881507493511,45730.424592713,0.31285264986251565,0.3621685023008318,0.2923972816364067,12,1365.0,0.1271902688992132,-0.26400294614798836,22,2455.0,0.1271902688992132,-0.26400294614798836,5,65.0,0.1271902688992132,-0.26400294614798836,4,47.0,0.1271902688992132,-0.26400294614798836,43,3932.0,-4.264471604003909
555.0,59,44,2483.0,7.362925193703475,42.08474576271186,1.306883872914417,-0.0458956685732065,0.12479534226616075,146892.2729329406,794.1471334144295,46854.6808714513,0.30489759837753516,0.35453188319945067,0.2970128394437715,12,1425.0,0.06901981057556557,-0.10522240798443366,19,2510.0,0.06901981057556557,-0.10522240798443366,7,85.0,0.06901981057556557,-0.10522240798443366,6,76.0,0.06901981057556557,-0.10522240798443366,44,4096.0,-13.53206944360112
560.0,62,40,2525.0,104.17771393712923,40.725806451612904,2.330764904249123,0.1301495626462982,1.6802857086633747,169436.9293034876,871.6957762393182,54045.1381268377,0.3027194890571343,0.35112935334154494,0.2639633742363576,15,1498.0,0.12458240814673129,0.06813779091179283,14,2497.0,0.12458240814673129,0.06813779091179283,8,103.0,0.12458240814673129,0.06813779091179283,3,87.0,0.12458240814673129,0.06813779091179283,40,4185.0,37.502259499499914
565.0,62,35,2597.0,186.7380965114725,41.88709677419355,3.4115395365960914,0.18517698715095746,3.0119047824431044,182909.32212113304,940.9985209129242,58341.90829660128,0.2792057313813478,0.32743495925093385,0.22910885416672921,13,1546.0,0.18878292177043532,0.10063347656358004,11,2450.0,0.18878292177043532,0.10063347656358004,9,147.0,0.18878292177043532,0.10063347656358004,2,73.0,0.18878292177043532,0.10063347656358004,35,4216.0,74.31512661534185
570.0,60,33,2530.0,79.08705964999015,42.166666666666664,3.30542801129726,0.04838122273363943,1.3181176608331693,157915.84577649037,839.5005662392649,50370.03397435588,0.24026921229765427,0.3191945854443608,0.21564531242838747,11,1529.0,0.18577764050035056,-0.14037408803165485,11,2457.0,0.18577764050035056,-0.14037408803165485,9,163.0,0.18577764050035056,-0.14037408803165485,2,55.0,0.18577764050035056,-0.14037408803165485,33,4204.0,-12.818099158027525
575.0,56,25,2352.0,83.96353221187292,42.0,3.515245286638329,0.05726875875264603,1.4993487894977306,138505.43433317408,788.9059701348834,44178.734327553466,0.23737884622363403,0.3347161485365761,0.16653784765477606,8,1449.0,0.35235432429175007,0.10850623961754818,11,2469.0,0.35235432429175007,0.10850623961754818,5,137.0,0.35235432429175007,0.10850623961754818,1,61.0,0.35235432429175007,0.10850623961754818,25,4116.0,85.70819808089144
580.0,59,25,2409.0,58.596968097539886,40.83050847457627,3.8080982020605325,-0.0533397884439269,0.993168950805761,153191.48495297602,828.1842675953765,48862.87178812721,0.25774034137504287,0.3481160649859123,0.1697147163632137,9,1394.0,0.3703155232363022,-0.3091032905065787,14,2499.0,0.3703155232363022,-0.3091032905065787,1,110.0,0.3703155232363022,-0.3091032905065787,1,64.0,0.3703155232363022,-0.3091032905065787,25,4067.0,28.79569240473961
585.0,63,31,2514.0,33.01047384145781,39.904761904761905,3.1282216187536513,-0.10888665646121902,0.523975775261235,159293.19544157432,806.4990388803309,50809.43944946084,0.2651829750775644,0.3611972051742778,0.21173267561200845,9,1390.0,0.2810222331653609,-0.2759567186793448,16,2578.0,0.2810222331653609,-0.2759567186793448,2,113.0,0.2810222331653609,-0.2759567186793448,4,75.0,0.2810222331653609,-0.2759567186793448,31,4156.0,-12.819773992083489
590.0,64,33,2584.0,25.16009751235083,40.375,2.553769638499782,-0.1325692253378538,0.39312652363048195,141858.92315600195,707.0109703768154,45248.702104116186,0.27172372812618684,0.37491675486695814,0.2230015455103487,8,1380.0,0.17623219988236774,-0.16189500990647213,13,2613.0,0.17623219988236774,-0.16189500990647213,6,135.0,0.17623219988236774,-0.16189500990647213,6,100.0,0.17623219988236774,-0.16189500990647213,33,4228.0,10.198934596144394
595.0,67,33,1643.0,11.450591035419242,24.52238805970149,2.8338007498738875,-0.07218474040990325,0.17090434381222758,167762.78356898003,798.6731206095445,53511.09908083946,0.2714850520389818,0.38689924786606894,0.2147067255223417,10,1418.0,0.19183023866471283,-0.04711981305614518,10,2122.0,0.19183023866471283,-0.04711981305614518,10,176.0,0.19183023866471283,-0.04711981305614518,3,115.0,0.19183023866471283,-0.04711981305614518,33,3831.0,-31.2828135961028
600.0,71,29,660.0,113.10427644134165,9.295774647887324,2.850399953582227,0.07585652094396715,1.5930179780470661,173158.0899732113,777.9145780999556,55231.93504509684,0.26069229552510104,0.3827143422495238,0.18379846281409165,11,1469.0,0.17082931781448088,-0.12525559364766697,6,2092.0,0.17082931781448088,-0.12525559364766697,10,191.0,0.17082931781448088,-0.12525559364766697,2,105.0,0.17082931781448088,-0.12525559364766697,29,3857.0,29.15108072363554
605.0,72,23,473.0,182.1760845350317,6.569444444444445,3.6435678169409638,0.16578964123053372,2.530223396319885,184528.34104228573,817.4742269524576,58858.14434057694,0.2548562930631716,0.38366257259823877,0.14803756020490175,8,1100.0,0.2862063055569197,0.11525718093489523,8,2119.0,0.2862063055569197,0.11525718093489523,6,169.0,0.2862063055569197,0.11525718093489523,1,9.0,0.2862063055569197,0.11525718093489523,23,3397.0,76.62232596747657
610.0,68,18,118.0,177.18575847652048,1.7352941176470589,3.6437762703355583,0.16987751068352153,2.6056729187723597,183293.80151999558,859.7688772111284,58464.2836503567,0.2576033543738136,0.3859009683801718,0.12343633835543473,4,1100.0,0.312786916769041,0.06658404285942865,11,2154.0,0.312786916769041,0.06658404285942865,2,141.0,0.312786916769041,0.06658404285942865,1,10.0,0.312786916769041,0.06658404285942865,18,3405.0,101.90731908218662
615.0,68,31,204.0,98.39153432930681,3.0,3.660149269860856,-0.03380662258612367,1.446934328372158,181685.06994651697,852.2255261881911,57951.33578079696,0.2787453433633265,0.399592504517547,0.21039311916743778,10,1108.0,0.30679862165502925,-0.2157300238620569,16,2205.0,0.30679862165502925,-0.2157300238620569,2,119.0,0.30679862165502925,-0.2157300238620569,3,22.0,0.30679862165502925,-0.2157300238620569,31,3454.0,77.99493867774862
620.0,73,37,343.0,15.949585073623876,4.698630136986301,3.3533439385946924,-0.16381047908181182,0.21848746676197095,178863.81607657106,781.5327134771469,57051.88808383169,0.3030274571750334,0.41799044025468235,0.2506066909134865,10,1148.0,0.2485615313173802,-0.12935494814938545,17,2289.0,0.2485615313173802,-0.12935494814938545,5,135.0,0.2485615313173802,-0.12935494814938545,5,44.0,0.2485615313173802,-0.12935494814938545,37,3616.0,-4.573376874120047
625.0,73,39,487.0,-36.31746280539433,6.671232876712328,2.8174859188728547,-0.20019020926531997,-0.4974994904848538,166268.7659108529,726.506688220308,53034.98824008249,0.3298258887168521,0.42755816236481076,0.26412533192091175,9,1161.0,0.19374515570076284,-0.22397452330979417,17,2376.0,0.19374515570076284,-0.22397452330979417,7,166.0,0.19374515570076284,-0.22397452330979417,6,72.0,0.19374515570076284,-0.22397452330979417,39,3775.0,-58.90855646630587
630.0,70,48,708.0,60.08920078146779,10.114285714285714,2.0890363542275474,-0.049247752166600045,0.8584171540209681,182459.1876859063,831.414981825039,58199.04872775269,0.3370952047827833,0.4173402971182401,0.32273770483938,11,1205.0,0.13697881592988448,-0.10744681591340549,20,2470.0,0.13697881592988448,-0.10744681591340549,11,215.0,0.13697881592988448,-0.10744681591340549,6,102.0,0.13697881592988448,-0.10744681591340549,48,3992.0,14.475076694178503
635.0,71,49,785.0,-3.318592530823188,11.056338028169014,1.2892679154123725,-0.12743284805388436,-0.0467407398707491,167162.29705305546,750.990146151238,53320.30037673789,0.33630937733791694,0.4165157649396727,0.32718637979978865,15,1273.0,0.06753965307924062,-0.10589899267145537,22,2575.0,0.06753965307924062,-0.10589899267145537,9,225.0,0.06753965307924062,-0.10589899267145537,3,97.0,0.06753965307924062,-0.10589899267145537,49,4170.0,-28.476927497423695
640.0,74,48,867.0,210.77893750182528,11.716216216216216,2.28925035648693,0.3158287219509182,2.8483640202949365,227436.18796293388,980.3353727656507,72544.81758465811,0.34720443460957157,0.4279240386522605,0.31815103179982823,18,1359.0,0.17249707693449243,0.26946328980136214,19,2630.0,0.17249707693449243,0.26946328980136214,8,192.0,0.17249707693449243,0.26946328980136214,3,57.0,0.17249707693449243,0.26946328980136214,48,4238.0,75.66464091342557
645.0,76,42,899.0,205.96715610188494,11.828947368421053,3.2727497125662834,0.2579782062357923,2.710094159235328,219574.38470364705,921.5383200535754,70036.9123240717,0.33398645433425916,0.4317260085232988,0.2760655512329855,19,1454.0,0.2544914523477409,0.10396285632420083,14,2614.0,0.2544914523477409,0.10396285632420083,6,174.0,0.2544914523477409,0.10396285632420083,3,68.0,0.2544914523477409,0.10396285632420083,42,4310.0,54.984930128237984
650.0,75,38,960.0,158.48791221034824,12.8,3.1779982844088543,0.052754424824466156,2.1131721628046436,204900.8408221213,871.4207147907532,65356.55360930646,0.3084103073717408,0.42313154547782256,0.24889149250847595,19,1523.0,0.2404657875272338,-0.17607911615148708,11,2565.0,0.2404657875272338,-0.17607911615148708,5,186.0,0.2404657875272338,-0.17607911615148708,3,66.0,0.2404657875272338,-0.17607911615148708,38,4340.0,29.90788039659734
655.0,75,37,966.0,72.58054738887976,12.88,2.7312978585547136,-0.09245670068226106,0.9677406318517305,188641.09866160402,802.274761455497,60170.607109162236,0.3022404828208753,0.4423938057026848,0.24557847122187582,14,1559.0,0.1810260059233934,-0.18348667750792907,12,2603.0,0.1810260059233934,-0.18348667750792907,6,189.0,0.1810260059233934,-0.18348667750792907,5,88.0,0.1810260059233934,-0.18348667750792907,37,4439.0,40.27864906203063
660.0,77,39,971.0,71.93086821757686,12.61038961038961,2.485629725719971,0.001668907230075001,0.9341671197087905,178718.21109293608,740.3332711765826,57005.6618805968,0.31448114430842744,0.442474758269344,0.2585356685334088,12,1517.0,0.15962074144650235,-0.0019809321630602584,12,2636.0,0.15962074144650235,-0.0019809321630602584,9,213.0,0.15962074144650235,-0.0019809321630602584,6,117.0,0.15962074144650235,-0.0019809321630602584,39,4483.0,59.61288885618356
665.0,75,44,1144.0,20.982308748010098,15.253333333333334,2.258955620565816,-0.008109863497279006,0.2797641166401346,179308.31148653943,762.5883510867899,57194.12633150918,0.30203675649963496,0.41067672969708885,0.28942450767283284,14,1515.0,0.11159685765631888,-0.045277646830338504,15,2708.0,0.11159685765631888,-0.045277646830338504,12,266.0,0.11159685765631888,-0.045277646830338504,3,128.0,0.11159685765631888,-0.045277646830338504,44,4617.0,-1.321446050312737
670.0,78,48,1291.0,147.29338241371627,16.55128205128205,2.805487522745233,0.05430802877531505,1.8883766976117466,208330.57406957378,851.933278499849,66450.79572298819,0.3056031683778588,0.4146859691148301,0.3150123791818205,14,1516.0,0.1731623578020749,-0.022816253018424083,17,2791.0,0.1731623578020749,-0.022816253018424083,14,333.0,0.1731623578020749,-0.022816253018424083,3,112.0,0.1731623578020749,-0.022816253018424083,48,4752.0,40.32281833122731
675.0,75,48,1443.0,41.146593471686096,19.24,2.502914234929064,-0.06723504142384751,0.548621246289148,187264.59244937004,796.425781718783,59731.933628908664,0.29240984232490386,0.4024536384276936,0.3153524021716945,14,1516.0,0.13278595360779546,-0.2192158807736656,18,2879.0,0.13278595360779546,-0.2192158807736656,14,403.0,0.13278595360779546,-0.2192158807736656,2,68.0,0.13278595360779546,-0.2192158807736656,48,4866.0,2.3245171071539623
680.0,71,47,1547.0,78.09265224030767,21.788732394366196,1.9668757798008853,-0.005712722963610932,1.0998965104268688,190500.7267785955,855.833046964541,60764.14633448234,0.28005321959595053,0.39711594164080966,0.309170924462886,12,1553.0,0.08298081855749886,-0.08167682426518698,19,2971.0,0.08298081855749886,-0.08167682426518698,13,409.0,0.08298081855749886,-0.08167682426518698,3,19.0,0.08298081855749886,-0.08167682426518698,47,4952.0,19.008921311196662
685.0,69,49,1766.0,82.1108519839568,25.594202898550726,1.751570024468458,0.08323727958180076,1.1900123475935769,185393.6812330138,857.0307803762724,59135.123845962735,0.2676404777762574,0.39096399105597784,0.3236526051666387,14,1618.0,0.07616313121308865,0.2318125620485457,21,3074.0,0.07616313121308865,0.2318125620485457,13,474.0,0.07616313121308865,0.2318125620485457,1,17.0,0.07616313121308865,0.2318125620485457,49,5183.0,44.56343016280431
690.0,68,48,1886.0,67.91067168807837,27.735294117647058,1.8424059671909234,0.048638301652895184,0.9986863483540939,176009.2111451197,825.6148750330415,56141.81150224676,0.26254196989974005,0.40962163114036393,0.3174688532205596,17,1698.0,0.25129742919696285,0.19995845893063735,21,3179.0,0.25129742919696285,0.19995845893063735,10,469.0,0.25129742919696285,0.19995845893063735,0,5.0,0.25129742919696285,0.19995845893063735,48,5351.0,38.606197609138135
695.0,69,44,1824.0,96.26306692935908,26.434782608695652,1.9658968738502225,0.08448462069014172,1.3951169120196971,187219.80369896835,865.4722432234306,59717.58478241669,0.2699610500637454,0.429072400568028,0.28976373361079166,20,1793.0,0.34093892986056384,0.22232659866456517,18,3208.0,0.34093892986056384,0.22232659866456517,6,383.0,0.34093892986056384,0.22232659866456517,0,2.0,0.34093892986056384,0.22232659866456517,44,5386.0,58.77810167198241
700.0,69,40,1439.0,47.49569143968475,20.855072463768117,2.276536762400501,-0.08779498315294693,0.6883433541983299,184237.11186910683,851.6797228492652,58765.9008765993,0.2962137819081219,0.4176894218306593,0.256505734895433,28,1920.0,0.3016792384648289,-0.25792201940879833,10,2614.0,0.3016792384648289,-0.25792201940879833,2,256.0,0.3016792384648289,-0.25792201940879833,0,2.0,0.3016792384648289,-0.25792201940879833,40,4792.0,-5.9385028800170065
705.0,69,36,1006.0,61.395591282953426,14.579710144927537,2.5654012635064998,0.041477702100342725,0.8897911780138178,179912.75500346627,831.688845087796,57386.53031105793,0.28196367338583445,0.4030175551650866,0.22651878485074325,28,2011.0,0.3006760969913892,-0.2417676983454909,5,2512.0,0.3006760969913892,-0.2417676983454909,2,253.0,0.3006760969913892,-0.2417676983454909,1,4.0,0.3006760969913892,-0.2417676983454909,36,4780.0,-21.11270070823668
710.0,70,33,947.0,97.33364872743203,13.528571428571428,2.5206506187630566,0.018458071171072277,1.3904806961061718,171854.0005781292,783.0858674499535,54816.01072149673,0.2786847570274877,0.3886230656152076,0.2102583562337739,23,2097.0,0.22725513462841387,-0.28603905934084395,6,2535.0,0.22725513462841387,-0.28603905934084395,3,263.0,0.22725513462841387,-0.28603905934084395,1,9.0,0.22725513462841387,-0.28603905934084395,33,4904.0,8.14321084032569
715.0,69,37,1036.0,73.12527766546191,15.014492753623188,2.1717774822081,-0.01959785553612521,1.0597866328327812,171085.14298651917,790.8833161052252,54570.94881126054,0.28431077004873656,0.3892380690510531,0.24050324399319797,19,2128.0,0.12150902121970916,-0.41427181333147733,12,2581.0,0.12150902121970916,-0.41427181333147733,6,290.0,0.12150902121970916,-0.41427181333147733,0,0.0,0.12150902121970916,-0.41427181333147733,37,4999.0,22.00676573383935
720.0,70,42,1181.0,-4.131621472313494,16.87142857142857,1.9578049490647,-0.05539038943445666,-0.05902316389019257,172331.82042662016,785.2712714580302,54968.989002062095,0.28566851884782263,0.41476354768723805,0.275604136869188,17,2215.0,0.23922209133433614,-0.06554400023083501,16,2658.0,0.23922209133433614,-0.06554400023083501,9,328.0,0.23922209133433614,-0.06554400023083501,0,1.0,0.23922209133433614,-0.06554400023083501,42,5202.0,-22.5552111036732
725.0,69,44,1357.0,28.28581170615956,19.666666666666668,1.9464179800727137,-0.012344792258120105,0.409939300089269,176729.11850547706,816.9766552066721,56371.38920926032,0.27345527166852107,0.402266905166015,0.2878966952706532,16,2234.0,0.2781231250751455,-0.26415935657266365,16,2679.0,0.2781231250751455,-0.26415935657266365,12,384.0,0.2781231250751455,-0.26415935657266365,0,0.0,0.2781231250751455,-0.26415935657266365,44,5297.0,-5.660026596148944
730.0,70,47,1530.0,123.49406584423105,21.857142857142858,1.821958992616618,0.09059881487202136,1.764200940631872,194642.49235307844,886.9307764672874,62085.154352710095,0.2911561609576018,0.40626808541069326,0.30410452099598345,20,2321.0,0.28348402330576483,0.12084807673648361,14,2603.0,0.28348402330576483,0.12084807673648361,13,449.0,0.28348402330576483,0.12084807673648361,0,0.0,0.28348402330576483,0.12084807673648361,47,5373.0,42.71710727208811
735.0,69,41,1559.0,44.51855459777975,22.594202898550726,1.9797073220794308,-0.016432730958301507,0.6451964434460835,179806.81392948466,831.2034474318326,57353.037872796434,0.29007923758814275,0.3919495507093725,0.259670568383274,24,2435.0,0.3199519719093862,0.01596081180910064,7,2254.0,0.3199519719093862,0.01596081180910064,10,437.0,0.3199519719093862,0.01596081180910064,0,0.0,0.3199519719093862,0.01596081180910064,41,5126.0,-3.619923493501571
740.0,67,37,1544.0,150.07005612225362,23.044776119402986,1.8554466395025675,0.10888967715410384,2.2398515839142332,187535.43649719452,892.8051315762818,59817.943815610866,0.2785923073013868,0.400025790803996,0.23406689152246393,26,2529.0,0.30878186345856856,0.31216477012834437,6,2274.0,0.30878186345856856,0.31216477012834437,5,345.0,0.30878186345856856,0.31216477012834437,0,2.0,0.30878186345856856,0.31216477012834437,37,5150.0,66.47012659333517
745.0,64,34,1593.0,60.672835104943466,24.890625,1.8607374588033585,-0.04516383517347849,0.9480130485147418,172269.52237247056,858.5740125950554,54948.73680608354,0.2952621968497517,0.40522541456092864,0.2212705968789804,23,2589.0,0.29979827322728714,-0.16792586021148034,11,2311.0,0.29979827322728714,-0.16792586021148034,0,238.0,0.29979827322728714,-0.16792586021148034,0,2.0,0.29979827322728714,-0.16792586021148034,34,5140.0,39.95545412584049
750.0,66,41,1768.0,34.65650246536439,26.78787878787879,1.9644028762266554,-0.026677846841360264,0.5250985222024906,167400.80137698838,809.0291093300077,53395.9212157805,0.31604730936645503,0.4199017206222459,0.27177852399207053,22,2654.0,0.3002409375184904,-0.23140472123711114,17,2383.0,0.3002409375184904,-0.23140472123711114,1,182.0,0.3002409375184904,-0.23140472123711114,1,1.0,0.3002409375184904,-0.23140472123711114,41,5220.0,14.856992398601783
755.0,71,44,1941.0,34.66404627380478,27.338028169014084,2.0097493188457163,-0.12014563494527854,0.48822600385640513,171429.53557453197,770.1553133752559,54681.02724964316,0.3124427724559971,0.42904819248443143,0.2911559022556081,22,2760.0,0.20922655942540802,-0.4020368846654275,17,2454.0,0.20922655942540802,-0.4020368846654275,3,193.0,0.20922655942540802,-0.4020368846654275,2,11.0,0.20922655942540802,-0.4020368846654275,44,5418.0,-15.247121439510607
760.0,76,46,2107.0,44.57751388759773,27.723684210526315,2.21144248161853,-0.03113438004957128,0.586546235363128,183261.40659435742,769.1451623987945,58455.032342308354,0.3090631508321103,0.43071238897602165,0.2968868247326711,25,2879.0,0.207688573106382,-0.3520721568886682,13,2477.0,0.207688573106382,-0.3520721568886682,7,219.0,0.207688573106382,-0.3520721568886682,1,5.0,0.207688573106382,-0.3520721568886682,46,5580.0,-21.600152890140432
765.0,76,44,2258.0,137.04508829503303,29.710526315789473,2.0900579985505643,0.14684524227338872,1.803224845987277,207610.84693537763,871.3354351506431,66221.49307144883,0.2821356089155055,0.42129684543820495,0.28125326391081873,26,2975.0,0.08280379903024158,-0.1017042867527066,10,2473.0,0.08280379903024158,-0.1017042867527066,6,185.0,0.08280379903024158,-0.1017042867527066,2,13.0,0.08280379903024158,-0.1017042867527066,44,5646.0,54.14407509143736
770.0,78,39,2081.0,139.64974182934802,26.67948717948718,2.84477452966829,0.1691268331221433,1.7903813055044622,211464.54291645277,864.7517583406315,67450.63715056922,0.2849251273603408,0.4487348348303273,0.2516285380172098,23,2999.0,0.2593082884147031,0.19939123578076604,11,2527.0,0.2593082884147031,0.19939123578076604,4,145.0,0.2593082884147031,0.19939123578076604,1,15.0,0.2593082884147031,0.19939123578076604,39,5686.0,80.08383481902368
775.0,75,29,1282.0,72.97803441466303,17.093333333333334,2.758307067994615,-0.04186308859496534,0.9730404588621735,187575.2257000159,797.740979925298,59830.57349439733,0.3067198175632251,0.4580982638759608,0.19005664386748458,17,2451.0,0.3021816151266494,-0.04944215061027368,11,2536.0,0.3021816151266494,-0.04944215061027368,1,97.0,0.3021816151266494,-0.04944215061027368,0,5.0,0.3021816151266494,-0.04944215061027368,29,5089.0,47.67024316185495
780.0,76,30,670.0,125.14545826395893,8.81578947368421,2.5120135056345667,-0.0005712356474732829,1.6466507666310386,193661.39667350234,812.7889035326516,61771.95666848147,0.3204049980705083,0.45922901124469817,0.20120838779084552,13,2322.0,0.268459646777328,-0.06750088794873849,14,2599.0,0.268459646777328,-0.06750088794873849,1,69.0,0.268459646777328,-0.06750088794873849,2,8.0,0.268459646777328,-0.06750088794873849,30,4998.0,99.67132169500209
785.0,80,38,649.0,36.819528766857026,8.1125,1.9468675773355522,-0.10923016573550434,0.4602441095857127,186208.1198563461,742.4375388334205,59395.00310667359,0.3330707997047985,0.46548654458616884,0.25544839934615704,14,2344.0,0.15692171084904033,-0.2292529712184435,16,2677.0,0.15692171084904033,-0.2292529712184435,3,78.0,0.15692171084904033,-0.2292529712184435,5,28.0,0.15692171084904033,-0.2292529712184435,38,5127.0,20.042445291914703
790.0,83,43,762.0,63.91781592213503,9.180722891566266,2.2018350370240034,-0.01834206790517594,0.7700941677365665,209604.10408439123,805.5113779559674,66857.44437034526,0.35248117267658313,0.4922736351275123,0.28412105297355866,18,2371.0,0.1860232243070145,-0.02980060086524118,13,2724.0,0.1860232243070145,-0.02980060086524118,6,103.0,0.1860232243070145,-0.02980060086524118,6,58.0,0.1860232243070145,-0.02980060086524118,43,5256.0,44.17869638890929
795.0,82,46,893.0,66.36045011390344,10.890243902439025,2.096732401036474,-0.02789798681457769,0.8092737818768713,211506.75809900754,822.7354179580203,67464.30427255761,0.3585630800975119,0.4860374566755777,0.3006186403413816,19,2407.0,0.1267952353355194,-0.13907427436060657,11,2738.0,0.1267952353355194,-0.13907427436060657,9,143.0,0.1267952353355194,-0.13907427436060657,7,89.0,0.1267952353355194,-0.13907427436060657,46,5377.0,20.013621366875206
800.0,82,53,1027.0,162.03180539069973,12.524390243902438,2.3212265161112438,0.14733361118352775,1.9759976267158503,228210.75134846906,887.7078941760558,72792.04732243653,0.3448340170503091,0.4716765434141548,0.3398421025094578,22,2481.0,0.10309239659567962,0.11367747367213049,14,2743.0,0.10309239659567962,0.11367747367213049,13,201.0,0.10309239659567962,0.11367747367213049,4,98.0,0.10309239659567962,0.11367747367213049,53,5523.0,99.05663957354133
805.0,82,51,1197.0,115.39477533060652,14.597560975609756,2.10074540078946,0.048938600884469996,1.4072533576903237,222059.46890796995,863.783184330352,70830.22111508882,0.3292083568170997,0.4634791373512439,0.32743730268558485,24,2585.0,0.11130700291405592,-0.10586345416439791,11,2780.0,0.11130700291405592,-0.10586345416439791,10,208.0,0.11130700291405592,-0.10586345416439791,6,79.0,0.11130700291405592,-0.10586345416439791,51,5652.0,1.8733642735744622
810.0,79,49,1263.0,192.15841590995697,15.987341772151899,2.196660111191375,0.14938212037083018,2.4323850115184427,229717.73754992828,927.5012033370674,73272.59506362825,0.336295330504854,0.47128264450660867,0.3151487851539067,25,2707.0,0.1817631207184535,0.1835310684022352,12,2718.0,0.1817631207184535,0.1835310684022352,5,189.0,0.1817631207184535,0.1835310684022352,7,91.0,0.1817631207184535,0.1835310684022352,49,5705.0,115.29574031727059
815.0,77,44,1283.0,5.09610082275076,16.662337662337663,2.282051119123653,-0.12092453330886933,0.06618312756819188,195485.36383886886,809.7919568676014,62353.98067880529,0.35279080173278704,0.46923272550595946,0.28884521545907565,24,2704.0,0.23040228877735883,-0.2422813705010436,16,2790.0,0.23040228877735883,-0.2422813705010436,0,122.0,0.23040228877735883,-0.2422813705010436,4,102.0,0.23040228877735883,-0.2422813705010436,44,5718.0,-29.160993456665352
